header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/lbm_140840000000_0.429260/simulator_err.txt
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_13_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_10_20,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_20_30,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_190_200,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_200_210,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_210_220,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_220_230,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_230_240,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_240_250,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_250_260,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_260_270,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_14_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_0_10,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_10_20,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_20_30,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_30_40,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_40_50,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_50_60,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_60_70,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_70_80,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_80_90,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_90_100,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_100_110,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_110_120,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_120_130,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_130_140,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_140_150,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_150_160,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_160_170,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_170_180,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_180_190,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_190_200,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_200_210,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_210_220,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_220_230,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_230_240,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_240_250,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_250_260,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_260_270,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_270_280,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_280_290,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_290_300,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_300_350,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_350_400,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_400_450,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_450_500,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_500_550,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_550_600,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_600_650,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_650_700,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_700_750,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_750_800,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_800_850,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_850_900,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_900_950,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_15_950_1000,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_max,0
l3cacheOpt.slices_0.mshrAlloc.nrWorkingABCmshr,29355718
l3cacheOpt.slices_0.mshrAlloc.nrWorkingBmshr,0
l3cacheOpt.slices_0.mshrAlloc.nrWorkingCmshr,0
l3cacheOpt.slices_0.probeHelperOpt.client_dir_conflict,0
l3cacheOpt.slices_1.a_req_buffer.recv_normal,192485
l3cacheOpt.slices_1.a_req_buffer.recv_prefetch,0
l3cacheOpt.slices_1.a_req_buffer.req_buffer_alloc,102979
l3cacheOpt.slices_1.a_req_buffer.req_buffer_flow,186153
l3cacheOpt.slices_1.a_req_buffer.req_buffer_full,0
l3cacheOpt.slices_1.a_req_buffer.req_buffer_merge,0
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_0,27199802
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_1,104147
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_2,15
l3cacheOpt.slices_1.a_req_buffer.req_buffer_util_3,0
l3cacheOpt.slices_1.dataStorage.DS_1_stacks_used,839188
l3cacheOpt.slices_1.dataStorage.DS_2_stacks_used,11595
l3cacheOpt.slices_1.directory.selfdir_A_hit,80041
l3cacheOpt.slices_1.directory.selfdir_A_req,192485
l3cacheOpt.slices_1.directory.selfdir_B_hit,0
l3cacheOpt.slices_1.directory.selfdir_B_req,0
l3cacheOpt.slices_1.directory.selfdir_BRANCH,0
l3cacheOpt.slices_1.directory.selfdir_C_hit,131433
l3cacheOpt.slices_1.directory.selfdir_C_req,192485
l3cacheOpt.slices_1.directory.selfdir_dirty,142270
l3cacheOpt.slices_1.directory.selfdir_INVALID,0
l3cacheOpt.slices_1.directory.selfdir_TIP,192485
l3cacheOpt.slices_1.directory.selfdir_TRUNK,192485
l3cacheOpt.slices_1.mshrAlloc.conflictA,2
l3cacheOpt.slices_1.mshrAlloc.conflictB,0
l3cacheOpt.slices_1.mshrAlloc.conflictByPrefetch,0
l3cacheOpt.slices_1.mshrAlloc.conflictC,261
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_0_10,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_10_20,100578
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_20_30,754
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_30_40,2
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_40_50,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_50_60,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_60_70,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_70_80,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_80_90,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_90_100,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_100_110,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_110_120,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_120_130,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_130_140,15014
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_140_150,6
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_150_160,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_160_170,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_170_180,21819
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_180_190,5010
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_190_200,572
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_200_210,106
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_210_220,234
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_220_230,8003
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_230_240,4359
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_240_250,1398
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_250_260,216
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_260_270,117
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_270_280,116
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_280_290,134
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_290_300,199
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_300_350,2426
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_350_400,681
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_400_450,1071
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_450_500,656
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_500_550,554
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_550_600,202
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_600_650,334
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_650_700,275
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_700_750,214
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_750_800,157
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_800_850,178
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_850_900,178
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_900_950,179
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_0_950_1000,278
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_0_10,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_10_20,82918
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_20_30,4035
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_30_40,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_40_50,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_50_60,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_60_70,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_70_80,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_80_90,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_90_100,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_100_110,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_110_120,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_120_130,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_130_140,4270
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_140_150,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_150_160,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_160_170,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_170_180,14141
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_180_190,1441
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_190_200,1686
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_200_210,1116
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_210_220,544
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_220_230,4538
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_230_240,944
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_240_250,502
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_250_260,478
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_260_270,434
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_270_280,345
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_280_290,262
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_290_300,218
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_300_350,719
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_350_400,401
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_400_450,238
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_450_500,191
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_500_550,138
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_550_600,182
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_600_650,213
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_650_700,134
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_700_750,106
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_750_800,122
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_800_850,127
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_850_900,112
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_900_950,99
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_1_950_1000,133
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_0_10,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_10_20,54165
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_20_30,5809
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_30_40,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_40_50,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_50_60,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_60_70,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_70_80,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_80_90,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_90_100,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_100_110,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_110_120,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_120_130,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_130_140,832
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_140_150,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_150_160,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_160_170,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_170_180,6003
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_180_190,371
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_190_200,424
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_200_210,343
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_210_220,164
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_220_230,1570
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_230_240,233
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_240_250,156
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_250_260,150
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_260_270,173
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_270_280,139
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_280_290,88
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_290_300,86
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_300_350,307
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_350_400,149
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_400_450,84
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_450_500,62
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_500_550,63
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_550_600,105
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_600_650,62
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_650_700,44
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_700_750,38
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_750_800,35
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_800_850,44
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_850_900,49
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_900_950,30
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_2_950_1000,35
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_0_10,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_10_20,13300
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_20_30,2514
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_30_40,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_40_50,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_50_60,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_60_70,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_70_80,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_80_90,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_90_100,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_100_110,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_110_120,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_120_130,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_130_140,74
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_140_150,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_150_160,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_160_170,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_170_180,2540
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_180_190,202
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_190_200,150
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_200_210,72
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_210_220,77
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_220_230,260
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_230_240,99
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_240_250,78
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_250_260,73
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_260_270,68
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_270_280,52
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_280_290,27
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_290_300,26
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_300_350,120
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_350_400,53
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_400_450,20
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_450_500,23
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_500_550,21
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_550_600,32
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_600_650,25
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_650_700,13
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_700_750,16
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_750_800,15
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_800_850,16
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_850_900,15
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_900_950,16
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_3_950_1000,12
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_0_10,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_10_20,2773
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_20_30,683
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_30_40,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_40_50,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_50_60,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_60_70,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_70_80,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_80_90,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_90_100,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_100_110,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_110_120,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_120_130,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_130_140,4
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_140_150,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_150_160,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_160_170,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_170_180,926
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_180_190,93
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_190_200,101
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_200_210,47
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_210_220,51
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_220_230,86
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_230_240,30
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_240_250,20
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_250_260,26
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_260_270,31
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_270_280,19
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_280_290,15
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_290_300,11
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_300_350,61
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_350_400,27
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_400_450,13
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_450_500,20
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_500_550,7
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_550_600,11
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_600_650,19
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_650_700,5
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_700_750,3
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_750_800,6
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_800_850,8
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_850_900,9
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_900_950,7
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_4_950_1000,6
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_0_10,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_10_20,565
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_20_30,174
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_30_40,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_40_50,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_50_60,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_60_70,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_70_80,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_80_90,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_90_100,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_100_110,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_110_120,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_120_130,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_130_140,2
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_140_150,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_150_160,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_160_170,0
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_170_180,156
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_180_190,23
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_190_200,27
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_200_210,12
l3cacheOpt.slices_1.mshrAlloc.mshr_latency_5_210_220,7
